origin,year,month,day,hour,temp,dewp,humid,wind_dir,wind_speed,wind_gust,precip,pressure,visib,time_hour
EWR,2013,4,8,8,59.0,44.06,57.57,0.0,0.0,,0.0,1017.6,10.0,2013-04-08 12:00:00+00:00
EWR,2013,4,8,14,71.06,41.0,33.61,150.0,9.20624,,0.0,1016.3,10.0,2013-04-08 18:00:00+00:00
EWR,2013,4,9,7,57.02,51.08,80.49,220.0,5.7539,,0.0,1014.5,9.0,2013-04-09 11:00:00+00:00
EWR,2013,4,9,9,73.94,50.0,42.91,250.0,16.11092,26.46794,0.0,1013.8,10.0,2013-04-09 13:00:00+00:00
EWR,2013,4,9,18,80.96,30.92,16.22,250.0,11.5078,,0.0,1013.5,10.0,2013-04-09 22:00:00+00:00
EWR,2013,4,10,7,60.08,46.94,61.79,360.0,5.7539,,0.0,1013.7,10.0,2013-04-10 11:00:00+00:00
EWR,2013,4,10,12,71.06,48.92,45.43,80.0,6.904679999999999,,0.0,1012.9,10.0,2013-04-10 16:00:00+00:00
EWR,2013,4,10,13,73.04,48.92,42.48,100.0,10.35702,,0.0,1012.6,10.0,2013-04-10 17:00:00+00:00
EWR,2013,4,10,18,55.94,46.94,71.7,60.0,5.7539,,0.0,1010.8,10.0,2013-04-10 22:00:00+00:00
EWR,2013,4,10,19,59.0,53.96,83.34,120.0,12.65858,20.71404,0.17,1010.1,9.0,2013-04-10 23:00:00+00:00
EWR,2013,4,11,14,60.8,48.2,64.35,90.0,8.05546,,0.0,,10.0,2013-04-11 18:00:00+00:00
EWR,2013,4,11,17,51.8,46.4,81.74,130.0,12.65858,20.71404,0.0,,10.0,2013-04-11 21:00:00+00:00
EWR,2013,4,12,10,42.98,41.0,93.3,80.0,17.261699999999998,29.92028,0.19,,1.5,2013-04-12 14:00:00+00:00
EWR,2013,4,12,12,44.06,41.0,88.9,50.0,14.96014,20.71404,0.04,1009.6,6.0,2013-04-12 16:00:00+00:00
EWR,2013,4,12,14,44.06,41.0,88.9,40.0,14.96014,,0.03,1008.0,10.0,2013-04-12 18:00:00+00:00
EWR,2013,4,12,20,44.06,42.08,92.69,20.0,12.65858,,0.0,1006.4,6.0,2013-04-13 00:00:00+00:00
EWR,2013,4,14,9,55.94,32.0,40.05,260.0,24.16638,29.92028,0.0,1017.4,10.0,2013-04-14 13:00:00+00:00
EWR,2013,4,14,11,57.02,30.02,35.54,290.0,18.41248,23.0156,0.0,1018.4,10.0,2013-04-14 15:00:00+00:00
EWR,2013,4,14,13,57.92,26.06,29.25,300.0,18.41248,26.46794,0.0,1018.1,10.0,2013-04-14 17:00:00+00:00
EWR,2013,4,14,17,57.92,24.98,27.96,340.0,9.20624,19.56326,0.0,1018.9,10.0,2013-04-14 21:00:00+00:00
EWR,2013,4,14,18,55.94,24.98,30.04,330.0,11.5078,,0.0,1019.8,10.0,2013-04-14 22:00:00+00:00
EWR,2013,4,15,6,46.94,24.98,41.89,90.0,5.7539,,0.0,1026.5,10.0,2013-04-15 10:00:00+00:00
EWR,2013,4,15,7,48.02,24.98,40.22,90.0,6.904679999999999,,0.0,1027.6,10.0,2013-04-15 11:00:00+00:00
EWR,2013,4,15,13,53.96,28.94,38.01,110.0,9.20624,,0.0,1027.1,10.0,2013-04-15 17:00:00+00:00
EWR,2013,4,15,15,53.06,30.02,41.05,140.0,8.05546,,0.0,1026.9,10.0,2013-04-15 19:00:00+00:00
EWR,2013,4,16,6,50.0,44.06,79.94,,3.4523399999999995,,0.0,1027.8,10.0,2013-04-16 10:00:00+00:00
EWR,2013,4,16,9,55.94,46.94,71.7,160.0,6.904679999999999,,0.0,1027.8,10.0,2013-04-16 13:00:00+00:00
EWR,2013,4,16,11,60.08,48.92,66.56,140.0,10.35702,17.261699999999998,0.0,1026.5,10.0,2013-04-16 15:00:00+00:00
EWR,2013,4,16,15,64.04,51.98,64.84,150.0,12.65858,18.41248,0.0,1022.6,10.0,2013-04-16 19:00:00+00:00
EWR,2013,4,16,21,62.06,53.06,72.33,190.0,10.35702,,0.0,1020.9,10.0,2013-04-17 01:00:00+00:00
EWR,2013,4,17,7,57.02,44.96,63.97,350.0,14.96014,,0.0,1022.9,10.0,2013-04-17 11:00:00+00:00
EWR,2013,4,17,16,69.08,33.98,27.29,70.0,6.904679999999999,,0.0,1022.0,10.0,2013-04-17 20:00:00+00:00
EWR,2013,4,17,17,69.98,35.06,27.62,,5.7539,,0.0,1022.7,10.0,2013-04-17 21:00:00+00:00
EWR,2013,4,18,7,53.96,42.98,66.28,90.0,9.20624,16.11092,0.0,1027.1,10.0,2013-04-18 11:00:00+00:00
EWR,2013,4,18,10,55.94,39.92,54.8,130.0,9.20624,19.56326,0.0,1027.5,10.0,2013-04-18 14:00:00+00:00
EWR,2013,4,18,12,55.04,42.08,61.56,120.0,12.65858,19.56326,0.0,1026.7,10.0,2013-04-18 16:00:00+00:00
EWR,2013,4,19,6,60.98,57.92,89.65,170.0,8.05546,,0.0,1014.7,9.0,2013-04-19 10:00:00+00:00
EWR,2013,4,19,7,62.06,57.92,87.92,150.0,6.904679999999999,,0.0,,9.0,2013-04-19 11:00:00+00:00
EWR,2013,4,19,8,66.2,59.0,78.08,190.0,10.35702,,0.0,,9.0,2013-04-19 12:00:00+00:00
EWR,2013,4,20,9,51.98,28.94,40.88,280.0,20.71404,29.92028,0.0,1013.7,10.0,2013-04-20 13:00:00+00:00
EWR,2013,4,22,8,46.04,30.02,53.33,70.0,14.96014,23.0156,0.0,1037.9,10.0,2013-04-22 12:00:00+00:00
EWR,2013,4,22,17,51.08,26.06,37.54,100.0,16.11092,26.46794,0.0,1033.6,10.0,2013-04-22 21:00:00+00:00
EWR,2013,4,22,19,48.92,30.92,49.64,110.0,10.35702,20.71404,0.0,1033.0,10.0,2013-04-22 23:00:00+00:00
EWR,2013,4,22,21,48.02,32.0,53.63,90.0,9.20624,17.261699999999998,0.0,1033.1,10.0,2013-04-23 01:00:00+00:00
EWR,2013,4,23,6,41.0,32.0,70.08,30.0,14.96014,,0.0,,10.0,2013-04-23 10:00:00+00:00
EWR,2013,4,23,10,42.98,39.2,86.99,10.0,14.96014,,0.0,,5.0,2013-04-23 14:00:00+00:00
EWR,2013,4,23,12,44.96,41.0,87.09,30.0,13.809359999999998,,0.0,,9.0,2013-04-23 16:00:00+00:00
EWR,2013,4,24,7,48.02,39.02,70.86,280.0,4.60312,,0.0,1018.3,10.0,2013-04-24 11:00:00+00:00
EWR,2013,4,25,10,55.94,23.0,27.65,330.0,13.809359999999998,,0.0,1022.2,10.0,2013-04-25 14:00:00+00:00
EWR,2013,4,25,14,62.96,19.04,18.19,,5.7539,,0.0,1021.3,10.0,2013-04-25 18:00:00+00:00
EWR,2013,4,26,8,55.94,33.08,41.82,310.0,12.65858,,0.0,1029.0,10.0,2013-04-26 12:00:00+00:00
EWR,2013,4,26,19,60.98,32.0,33.42,140.0,6.904679999999999,,0.0,1027.4,10.0,2013-04-26 23:00:00+00:00
EWR,2013,4,27,10,60.08,26.96,28.1,,4.60312,,0.0,1030.0,10.0,2013-04-27 14:00:00+00:00
EWR,2013,4,28,8,55.04,39.02,54.67,0.0,0.0,,0.0,1026.5,10.0,2013-04-28 12:00:00+00:00
EWR,2013,4,29,12,53.96,50.0,86.41,160.0,6.904679999999999,,0.03,1023.1,9.0,2013-04-29 16:00:00+00:00
EWR,2013,4,29,15,55.04,48.92,79.8,80.0,6.904679999999999,,0.0,1022.3,9.0,2013-04-29 19:00:00+00:00
EWR,2013,4,29,16,55.94,46.94,71.7,120.0,6.904679999999999,,0.0,1022.1,10.0,2013-04-29 20:00:00+00:00
EWR,2013,4,29,20,55.04,46.04,71.6,120.0,6.904679999999999,,0.0,1023.1,10.0,2013-04-30 00:00:00+00:00
EWR,2013,4,30,14,62.96,23.0,21.52,130.0,13.809359999999998,18.41248,0.0,1025.9,10.0,2013-04-30 18:00:00+00:00
EWR,2013,5,1,10,62.06,26.06,25.24,50.0,11.5078,,0.0,1031.2,10.0,2013-05-01 14:00:00+00:00
EWR,2013,5,2,17,66.02,39.02,37.0,160.0,8.05546,,0.0,1028.0,10.0,2013-05-02 21:00:00+00:00
EWR,2013,5,4,6,48.92,44.06,83.23,20.0,6.904679999999999,,0.0,1026.4,10.0,2013-05-04 10:00:00+00:00
EWR,2013,5,4,10,62.96,37.94,39.47,50.0,10.35702,,0.0,1026.3,10.0,2013-05-04 14:00:00+00:00
EWR,2013,5,4,13,62.96,42.98,48.0,150.0,11.5078,,0.0,1025.4,10.0,2013-05-04 17:00:00+00:00
EWR,2013,5,4,18,53.96,41.0,61.41,130.0,8.05546,16.11092,0.0,1024.8,10.0,2013-05-04 22:00:00+00:00
EWR,2013,5,5,7,51.08,39.92,65.48,40.0,6.904679999999999,,0.0,1025.4,10.0,2013-05-05 11:00:00+00:00
EWR,2013,5,5,18,53.06,42.08,66.17,140.0,8.05546,,0.0,1024.0,10.0,2013-05-05 22:00:00+00:00
EWR,2013,5,5,20,51.08,42.98,73.69,140.0,4.60312,,0.0,1024.6,10.0,2013-05-06 00:00:00+00:00
EWR,2013,5,6,6,51.08,44.96,79.48,10.0,5.7539,,0.0,1024.0,8.0,2013-05-06 10:00:00+00:00
EWR,2013,5,6,7,51.98,44.06,74.29,90.0,4.60312,,0.0,1024.5,9.0,2013-05-06 11:00:00+00:00
EWR,2013,5,6,10,57.02,44.96,63.97,110.0,5.7539,,0.0,1024.8,10.0,2013-05-06 14:00:00+00:00
EWR,2013,5,7,6,55.4,50.0,83.08,40.0,3.4523399999999995,,0.0,,10.0,2013-05-07 10:00:00+00:00
EWR,2013,5,7,18,64.94,57.92,77.99,120.0,4.60312,,0.0,1018.9,10.0,2013-05-07 22:00:00+00:00
EWR,2013,5,8,8,60.8,59.0,96.22,70.0,11.5078,,0.26,,3.0,2013-05-08 12:00:00+00:00
EWR,2013,5,8,19,60.08,51.98,74.56,,3.4523399999999995,,0.0,1015.5,10.0,2013-05-08 23:00:00+00:00
EWR,2013,5,9,17,66.92,55.94,67.79,260.0,5.7539,,0.0,1012.2,10.0,2013-05-09 21:00:00+00:00
EWR,2013,5,9,20,66.02,53.96,65.07,240.0,8.05546,,0.0,1013.6,10.0,2013-05-10 00:00:00+00:00
EWR,2013,5,10,13,78.08,55.04,45.0,230.0,10.35702,17.261699999999998,0.0,1014.2,10.0,2013-05-10 17:00:00+00:00
EWR,2013,5,10,21,68.0,57.92,70.15,180.0,4.60312,,0.0,1013.1,10.0,2013-05-11 01:00:00+00:00
EWR,2013,5,11,9,66.92,62.6,88.18,200.0,13.809359999999998,,0.0,,10.0,2013-05-11 13:00:00+00:00
EWR,2013,5,12,13,68.0,35.96,30.64,260.0,24.16638,31.07106,0.0,1005.8,10.0,2013-05-12 17:00:00+00:00
EWR,2013,5,13,13,55.94,24.08,28.93,260.0,19.56326,24.16638,0.0,1016.9,10.0,2013-05-13 17:00:00+00:00
EWR,2013,5,13,18,53.96,23.0,29.72,310.0,13.809359999999998,,0.0,1016.3,10.0,2013-05-13 22:00:00+00:00
EWR,2013,5,14,7,48.02,30.02,49.5,310.0,8.05546,,0.0,1020.3,10.0,2013-05-14 11:00:00+00:00
EWR,2013,5,14,19,59.0,17.06,19.23,270.0,6.904679999999999,,0.0,1016.8,10.0,2013-05-14 23:00:00+00:00
EWR,2013,5,15,6,53.06,42.98,68.5,180.0,5.7539,,0.0,1017.0,10.0,2013-05-15 10:00:00+00:00
EWR,2013,5,16,17,80.06,55.04,42.16,230.0,11.5078,,0.0,1006.2,10.0,2013-05-16 21:00:00+00:00
EWR,2013,5,16,18,80.96,57.02,43.99,250.0,12.65858,,0.0,1006.6,10.0,2013-05-16 22:00:00+00:00
EWR,2013,5,17,7,62.06,39.92,44.02,330.0,14.96014,,0.0,1017.2,10.0,2013-05-17 11:00:00+00:00
EWR,2013,5,17,10,64.94,39.02,38.42,300.0,9.20624,18.41248,0.0,1018.6,10.0,2013-05-17 14:00:00+00:00
EWR,2013,5,17,12,68.0,37.94,33.12,330.0,13.809359999999998,20.71404,0.0,1018.7,10.0,2013-05-17 16:00:00+00:00
EWR,2013,5,17,17,73.94,37.04,26.13,280.0,6.904679999999999,19.56326,0.0,1018.6,10.0,2013-05-17 21:00:00+00:00
EWR,2013,5,18,16,60.98,53.96,77.66,130.0,6.904679999999999,,0.0,1026.0,10.0,2013-05-18 20:00:00+00:00
EWR,2013,5,19,9,57.02,55.94,96.17,110.0,8.05546,,0.02,1026.5,2.5,2013-05-19 13:00:00+00:00
EWR,2013,5,20,7,60.08,60.08,100.0,0.0,0.0,,0.0,1019.4,0.25,2013-05-20 11:00:00+00:00
EWR,2013,5,21,16,86.0,68.0,55.04,210.0,13.809359999999998,,0.0,1010.4,10.0,2013-05-21 20:00:00+00:00
EWR,2013,5,21,21,78.08,66.02,66.48,200.0,10.35702,,0.0,1010.8,10.0,2013-05-22 01:00:00+00:00
EWR,2013,5,23,9,78.8,66.92,68.59,220.0,12.65858,,0.0,,10.0,2013-05-23 13:00:00+00:00
EWR,2013,5,23,12,82.4,66.2,58.25,210.0,25.31716,33.37262,0.0,,10.0,2013-05-23 16:00:00+00:00
EWR,2013,5,24,10,59.0,53.6,82.25,320.0,13.809359999999998,23.0156,0.0,,10.0,2013-05-24 14:00:00+00:00
EWR,2013,5,24,11,57.92,48.02,69.52,310.0,10.35702,17.261699999999998,0.0,1009.0,10.0,2013-05-24 15:00:00+00:00
EWR,2013,5,26,13,68.0,33.08,27.31,290.0,18.41248,31.07106,0.0,1016.5,10.0,2013-05-26 17:00:00+00:00
EWR,2013,5,27,10,68.0,33.08,27.31,260.0,10.35702,17.261699999999998,0.0,1023.7,10.0,2013-05-27 14:00:00+00:00
EWR,2013,5,27,16,75.02,35.96,24.14,240.0,8.05546,20.71404,0.0,1020.0,10.0,2013-05-27 20:00:00+00:00
EWR,2013,5,27,17,75.02,35.06,23.3,250.0,13.809359999999998,20.71404,0.0,1020.0,10.0,2013-05-27 21:00:00+00:00
EWR,2013,5,27,21,68.0,39.92,35.79,240.0,9.20624,,0.0,1021.0,10.0,2013-05-28 01:00:00+00:00
EWR,2013,5,28,6,59.0,46.94,64.22,0.0,0.0,,0.0,1022.7,10.0,2013-05-28 10:00:00+00:00
EWR,2013,5,28,10,64.94,48.92,56.08,190.0,9.20624,,0.0,1023.3,8.0,2013-05-28 14:00:00+00:00
EWR,2013,5,28,13,60.08,53.06,77.59,110.0,6.904679999999999,,0.03,1022.3,7.0,2013-05-28 17:00:00+00:00
EWR,2013,5,29,6,60.98,60.08,96.85,0.0,0.0,,0.0,1018.8,0.5,2013-05-29 10:00:00+00:00
EWR,2013,5,29,7,62.96,60.98,100.0,0.0,0.0,,0.0,,1.0,2013-05-29 11:00:00+00:00
EWR,2013,5,29,12,75.02,64.94,70.88,240.0,12.65858,,0.0,1018.4,8.0,2013-05-29 16:00:00+00:00
EWR,2013,5,30,12,91.04,62.96,39.38,270.0,9.20624,,0.0,1019.6,10.0,2013-05-30 16:00:00+00:00
EWR,2013,5,30,16,93.02,60.08,33.44,290.0,9.20624,19.56326,0.0,1017.9,10.0,2013-05-30 20:00:00+00:00
EWR,2013,5,30,18,91.04,59.0,34.22,260.0,12.65858,,0.0,1017.6,10.0,2013-05-30 22:00:00+00:00
EWR,2013,5,31,16,93.02,57.92,30.95,240.0,13.809359999999998,,0.0,1016.0,10.0,2013-05-31 20:00:00+00:00
EWR,2013,5,31,17,89.96,53.06,28.55,210.0,13.809359999999998,,0.0,1015.7,10.0,2013-05-31 21:00:00+00:00
EWR,2013,5,31,19,87.98,59.0,37.69,190.0,11.5078,,0.0,1015.2,10.0,2013-05-31 23:00:00+00:00
EWR,2013,5,31,20,87.08,60.08,40.3,220.0,11.5078,,0.0,1015.4,10.0,2013-06-01 00:00:00+00:00
EWR,2013,5,31,21,84.92,59.0,41.55,230.0,11.5078,,0.0,1016.2,10.0,2013-06-01 01:00:00+00:00
EWR,2013,6,1,20,84.02,66.92,56.51,180.0,11.5078,,0.0,1012.6,10.0,2013-06-02 00:00:00+00:00
EWR,2013,6,3,10,73.94,68.0,88.43,,6.904679999999999,,0.01,,10.0,2013-06-03 14:00:00+00:00
EWR,2013,6,3,12,77.0,66.2,73.61,50.0,8.05546,,0.0,,10.0,2013-06-03 16:00:00+00:00
EWR,2013,6,3,15,75.02,66.92,75.93,130.0,5.7539,,0.0,1009.5,10.0,2013-06-03 19:00:00+00:00
EWR,2013,6,3,18,75.02,66.92,78.19,,5.7539,,0.0,,10.0,2013-06-03 22:00:00+00:00
EWR,2013,6,4,6,59.0,42.08,53.36,330.0,13.809359999999998,20.71404,0.0,1015.8,10.0,2013-06-04 10:00:00+00:00
EWR,2013,6,4,9,64.04,42.08,44.64,310.0,12.65858,,0.0,1017.2,10.0,2013-06-04 13:00:00+00:00
EWR,2013,6,4,14,75.02,42.08,30.66,290.0,11.5078,19.56326,0.0,1016.0,10.0,2013-06-04 18:00:00+00:00
EWR,2013,6,4,15,75.92,41.0,28.54,280.0,16.11092,25.31716,0.0,1015.9,10.0,2013-06-04 19:00:00+00:00
EWR,2013,6,5,16,69.08,42.08,37.49,130.0,8.05546,,0.0,1020.9,10.0,2013-06-05 20:00:00+00:00
EWR,2013,6,5,17,69.08,42.98,38.81,110.0,9.20624,,0.0,1020.7,10.0,2013-06-05 21:00:00+00:00
EWR,2013,6,7,6,62.06,60.98,96.25,100.0,8.05546,,0.08,1013.1,4.0,2013-06-07 10:00:00+00:00
EWR,2013,6,7,11,64.04,62.6,100.0,80.0,10.35702,,0.12,,3.0,2013-06-07 15:00:00+00:00
EWR,2013,6,7,12,64.4,62.6,93.88,70.0,12.65858,,0.15,,3.0,2013-06-07 16:00:00+00:00
EWR,2013,6,8,7,62.06,57.92,86.29,220.0,5.7539,,0.0,1009.4,10.0,2013-06-08 11:00:00+00:00
EWR,2013,6,8,16,75.92,62.06,62.17,260.0,12.65858,,0.0,1013.4,10.0,2013-06-08 20:00:00+00:00
EWR,2013,6,8,17,77.0,60.98,57.73,250.0,8.05546,,0.0,1013.9,10.0,2013-06-08 21:00:00+00:00
EWR,2013,6,8,19,75.02,60.98,61.66,250.0,5.7539,,0.0,1015.0,10.0,2013-06-08 23:00:00+00:00
EWR,2013,6,9,10,77.0,55.04,46.64,310.0,9.20624,,0.0,1021.3,10.0,2013-06-09 14:00:00+00:00
EWR,2013,6,9,13,80.06,57.02,45.3,220.0,11.5078,16.11092,0.0,1020.6,10.0,2013-06-09 17:00:00+00:00
EWR,2013,6,9,14,82.94,55.94,39.67,320.0,9.20624,16.11092,0.0,1020.2,10.0,2013-06-09 18:00:00+00:00
EWR,2013,6,10,8,69.98,64.04,81.44,70.0,5.7539,,0.0,1020.3,7.0,2013-06-10 12:00:00+00:00
EWR,2013,6,10,13,66.92,62.96,88.18,100.0,11.5078,26.46794,0.01,,8.0,2013-06-10 17:00:00+00:00
EWR,2013,6,10,17,64.94,64.04,96.9,100.0,9.20624,,0.0,1014.0,5.0,2013-06-10 21:00:00+00:00
EWR,2013,6,11,8,73.04,66.92,83.09,240.0,13.809359999999998,,0.0,,10.0,2013-06-11 12:00:00+00:00
EWR,2013,6,12,14,78.98,51.98,39.05,330.0,17.261699999999998,28.7695,0.0,1009.3,10.0,2013-06-12 18:00:00+00:00
EWR,2013,6,12,17,78.08,51.08,38.91,350.0,14.96014,26.46794,0.0,1009.4,10.0,2013-06-12 21:00:00+00:00
EWR,2013,6,13,11,64.4,59.0,88.0,,11.5078,,0.3,,10.0,2013-06-13 15:00:00+00:00
EWR,2013,6,14,6,55.4,51.8,87.65,360.0,19.56326,28.7695,0.0,,10.0,2013-06-14 10:00:00+00:00
EWR,2013,6,14,8,59.0,51.08,74.96,350.0,13.809359999999998,20.71404,0.0,1006.7,10.0,2013-06-14 12:00:00+00:00
EWR,2013,6,14,17,69.98,57.02,63.45,260.0,10.35702,,0.0,1009.3,10.0,2013-06-14 21:00:00+00:00
EWR,2013,6,14,20,66.02,55.94,69.94,290.0,3.4523399999999995,,0.0,1010.6,10.0,2013-06-15 00:00:00+00:00
EWR,2013,6,15,5,60.08,53.96,80.19,0.0,0.0,,0.0,1014.0,10.0,2013-06-15 09:00:00+00:00
EWR,2013,6,15,7,68.0,55.94,65.31,310.0,8.05546,,0.0,1014.8,10.0,2013-06-15 11:00:00+00:00
EWR,2013,6,15,8,71.06,55.94,58.82,300.0,12.65858,,0.0,1016.0,10.0,2013-06-15 12:00:00+00:00
EWR,2013,6,15,14,78.98,51.08,37.78,230.0,10.35702,18.41248,0.0,1013.9,10.0,2013-06-15 18:00:00+00:00
EWR,2013,6,15,15,78.98,53.06,40.64,290.0,9.20624,19.56326,0.0,1013.4,10.0,2013-06-15 19:00:00+00:00
EWR,2013,6,15,17,80.96,48.92,32.67,250.0,11.5078,,0.0,1013.4,10.0,2013-06-15 21:00:00+00:00
EWR,2013,6,16,16,82.04,60.98,48.93,230.0,17.261699999999998,24.16638,0.0,1008.5,10.0,2013-06-16 20:00:00+00:00
EWR,2013,6,17,7,71.96,64.94,78.57,230.0,6.904679999999999,,0.0,1012.7,10.0,2013-06-17 11:00:00+00:00
EWR,2013,6,17,15,77.0,64.4,82.98,340.0,20.71404,,0.13,,10.0,2013-06-17 19:00:00+00:00
EWR,2013,6,17,18,84.02,62.06,47.68,250.0,11.5078,,0.0,1010.5,10.0,2013-06-17 22:00:00+00:00
EWR,2013,6,17,20,77.0,64.94,66.36,190.0,6.904679999999999,,0.0,1011.5,10.0,2013-06-18 00:00:00+00:00
EWR,2013,6,19,8,64.04,51.98,64.84,20.0,13.809359999999998,,0.0,1016.6,10.0,2013-06-19 12:00:00+00:00
EWR,2013,6,20,18,77.0,55.04,46.64,160.0,14.96014,20.71404,0.0,1023.3,10.0,2013-06-20 22:00:00+00:00
EWR,2013,6,20,20,73.04,55.04,53.24,190.0,11.5078,,0.0,1023.7,10.0,2013-06-21 00:00:00+00:00
EWR,2013,6,21,17,80.06,57.02,45.3,150.0,11.5078,,0.0,1023.5,10.0,2013-06-21 21:00:00+00:00
EWR,2013,6,22,6,64.94,57.02,75.51,210.0,3.4523399999999995,,0.0,1024.3,10.0,2013-06-22 10:00:00+00:00
EWR,2013,6,22,11,80.06,59.0,48.64,220.0,8.05546,,0.0,1024.3,10.0,2013-06-22 15:00:00+00:00
EWR,2013,6,22,16,80.96,60.98,50.68,150.0,8.05546,,0.0,1021.1,10.0,2013-06-22 20:00:00+00:00
EWR,2013,6,24,6,73.94,71.06,90.73,220.0,8.05546,,0.0,1017.7,10.0,2013-06-24 10:00:00+00:00
EWR,2013,6,24,11,91.94,69.98,48.84,250.0,11.5078,,0.0,1017.1,10.0,2013-06-24 15:00:00+00:00
EWR,2013,6,24,13,93.02,68.0,44.12,220.0,9.20624,23.0156,0.0,1016.1,10.0,2013-06-24 17:00:00+00:00
EWR,2013,6,25,10,87.08,69.08,55.19,230.0,5.7539,,0.0,1013.8,10.0,2013-06-25 14:00:00+00:00
EWR,2013,6,25,20,82.94,66.92,58.51,240.0,10.35702,,0.0,1010.0,10.0,2013-06-26 00:00:00+00:00
EWR,2013,6,26,8,80.06,64.94,59.99,290.0,5.7539,,0.0,1010.4,10.0,2013-06-26 12:00:00+00:00
EWR,2013,6,26,12,82.94,64.04,52.93,260.0,9.20624,,0.0,1010.8,10.0,2013-06-26 16:00:00+00:00
EWR,2013,6,26,13,82.94,64.94,54.63,220.0,8.05546,,0.0,1010.6,10.0,2013-06-26 17:00:00+00:00
EWR,2013,6,26,16,87.08,64.04,46.35,240.0,11.5078,,0.0,1008.9,10.0,2013-06-26 20:00:00+00:00
EWR,2013,6,26,17,89.06,66.02,46.64,280.0,9.20624,17.261699999999998,0.0,1008.5,10.0,2013-06-26 21:00:00+00:00
EWR,2013,6,26,18,86.0,64.04,47.97,,5.7539,,0.0,1008.4,10.0,2013-06-26 22:00:00+00:00
EWR,2013,6,27,6,75.92,71.96,87.55,0.0,0.0,,0.0,1008.8,6.0,2013-06-27 10:00:00+00:00
EWR,2013,6,27,11,84.92,66.92,54.9,,3.4523399999999995,,0.0,1007.5,9.0,2013-06-27 15:00:00+00:00
EWR,2013,6,27,16,84.02,69.08,60.87,110.0,13.809359999999998,20.71404,0.0,1005.1,10.0,2013-06-27 20:00:00+00:00
EWR,2013,6,27,17,80.06,69.08,69.23,120.0,10.35702,17.261699999999998,0.0,1004.4,10.0,2013-06-27 21:00:00+00:00
EWR,2013,6,28,19,80.06,69.08,69.23,190.0,13.809359999999998,20.71404,0.0,998.4,10.0,2013-06-28 23:00:00+00:00
EWR,2013,6,29,12,84.02,64.04,51.12,210.0,12.65858,16.11092,0.0,1002.1,10.0,2013-06-29 16:00:00+00:00
EWR,2013,6,30,9,78.98,71.96,79.12,140.0,6.904679999999999,,0.0,1009.4,9.0,2013-06-30 13:00:00+00:00
EWR,2013,6,30,13,82.4,71.6,76.74,120.0,9.20624,,0.0,,10.0,2013-06-30 17:00:00+00:00
EWR,2013,7,1,8,78.08,71.96,81.5,140.0,6.904679999999999,,0.0,1013.7,10.0,2013-07-01 12:00:00+00:00
EWR,2013,7,1,11,75.02,73.04,94.1,130.0,3.4523399999999995,,0.21,,10.0,2013-07-01 15:00:00+00:00
EWR,2013,7,1,15,77.0,73.04,87.6,110.0,8.05546,,0.01,1014.8,9.0,2013-07-01 19:00:00+00:00
EWR,2013,7,1,19,77.0,73.04,87.6,160.0,8.05546,,0.0,1016.1,10.0,2013-07-01 23:00:00+00:00
EWR,2013,7,2,8,77.0,71.96,88.59,170.0,8.05546,,0.0,,10.0,2013-07-02 12:00:00+00:00
EWR,2013,7,2,18,84.02,71.96,67.15,180.0,11.5078,,0.0,1019.8,10.0,2013-07-02 22:00:00+00:00
EWR,2013,7,3,6,73.94,71.06,90.73,230.0,8.05546,,0.0,1023.5,10.0,2013-07-03 10:00:00+00:00
EWR,2013,7,3,7,75.92,71.06,84.92,,4.60312,,0.0,1023.8,10.0,2013-07-03 11:00:00+00:00
EWR,2013,7,3,8,77.0,71.06,81.92,220.0,3.4523399999999995,,0.0,1024.0,10.0,2013-07-03 12:00:00+00:00
EWR,2013,7,3,20,80.06,75.02,84.64,190.0,3.4523399999999995,,0.0,1022.3,10.0,2013-07-04 00:00:00+00:00
EWR,2013,7,4,7,78.98,73.94,88.67,240.0,11.5078,,0.0,,10.0,2013-07-04 11:00:00+00:00
EWR,2013,7,4,13,87.98,71.96,59.16,250.0,16.11092,,0.0,1022.8,10.0,2013-07-04 17:00:00+00:00
EWR,2013,7,5,13,89.96,69.98,51.96,250.0,13.809359999999998,17.261699999999998,0.0,1021.1,10.0,2013-07-05 17:00:00+00:00
EWR,2013,7,6,16,93.92,69.08,44.53,250.0,12.65858,,0.0,1017.5,10.0,2013-07-06 20:00:00+00:00
EWR,2013,7,7,8,84.02,71.06,65.13,230.0,9.20624,,0.0,1017.5,10.0,2013-07-07 12:00:00+00:00
EWR,2013,7,7,9,86.0,71.96,63.01,210.0,6.904679999999999,,0.0,1017.1,10.0,2013-07-07 13:00:00+00:00
EWR,2013,7,7,13,93.92,68.0,42.91,240.0,12.65858,17.261699999999998,0.0,1015.4,10.0,2013-07-07 17:00:00+00:00
EWR,2013,7,8,5,73.04,66.92,81.14,240.0,8.05546,,0.0,1016.3,10.0,2013-07-08 09:00:00+00:00
EWR,2013,7,9,8,80.06,69.08,69.23,250.0,3.4523399999999995,,0.0,1018.3,10.0,2013-07-09 12:00:00+00:00
EWR,2013,7,9,11,89.06,66.02,46.64,260.0,9.20624,,0.0,1017.5,10.0,2013-07-09 15:00:00+00:00
EWR,2013,7,9,18,87.98,66.02,48.26,260.0,11.5078,,0.0,1015.4,10.0,2013-07-09 22:00:00+00:00
