year,month,day,dep_time,sched_dep_time,dep_delay,arr_time,sched_arr_time,arr_delay,carrier,flight,tailnum,origin,dest,air_time,distance,hour,minute,time_hour
2013,1,31,741.0,740,1.0,1047.0,1050,-3.0,UA,1410,N45440,EWR,IAH,224.0,1400,7,40,2013-01-31 12:00:00+00:00
2013,1,31,819.0,720,59.0,1012.0,920,52.0,EV,4246,N13958,EWR,DTW,87.0,488,7,20,2013-01-31 12:00:00+00:00
2013,1,31,1357.0,1116,161.0,1657.0,1414,163.0,UA,1143,N34282,EWR,PBI,152.0,1023,11,16,2013-01-31 16:00:00+00:00
2013,1,31,1439.0,1440,-1.0,1610.0,1614,-4.0,UA,1567,N76269,EWR,CLE,69.0,404,14,40,2013-01-31 19:00:00+00:00
2013,1,31,1729.0,1725,4.0,2047.0,2050,-3.0,UA,512,N517UA,JFK,SFO,352.0,2586,17,25,2013-01-31 22:00:00+00:00
2013,1,31,2053.0,2000,53.0,2217.0,2139,38.0,UA,695,N441UA,LGA,ORD,112.0,733,20,0,2013-02-01 01:00:00+00:00
2013,10,1,636.0,645,-9.0,758.0,821,-23.0,9E,3496,N605LR,LGA,PIT,53.0,335,6,45,2013-10-01 10:00:00+00:00
2013,10,1,1408.0,1414,-6.0,1543.0,1534,9.0,EV,5712,N826AS,JFK,IAD,61.0,228,14,14,2013-10-01 18:00:00+00:00
2013,10,1,1630.0,1635,-5.0,1908.0,1951,-43.0,B6,1801,N595JB,JFK,FLL,136.0,1069,16,35,2013-10-01 20:00:00+00:00
2013,10,1,1645.0,1636,9.0,1814.0,1814,0.0,EV,3813,N14972,EWR,GSO,66.0,445,16,36,2013-10-01 20:00:00+00:00
2013,10,2,858.0,900,-2.0,1212.0,1157,15.0,B6,63,N648JB,JFK,SEA,344.0,2422,9,0,2013-10-02 13:00:00+00:00
2013,10,2,937.0,930,7.0,1218.0,1245,-27.0,WN,746,N741SA,EWR,AUS,198.0,1504,9,30,2013-10-02 13:00:00+00:00
2013,10,2,946.0,950,-4.0,1201.0,1220,-19.0,VX,251,N855VA,JFK,LAS,293.0,2248,9,50,2013-10-02 13:00:00+00:00
2013,10,2,1051.0,1059,-8.0,1218.0,1242,-24.0,EV,4628,N13913,EWR,STL,126.0,872,10,59,2013-10-02 14:00:00+00:00
2013,10,2,1353.0,1335,18.0,1456.0,1500,-4.0,WN,1,N904WN,LGA,MDW,103.0,725,13,35,2013-10-02 17:00:00+00:00
2013,10,2,1355.0,1359,-4.0,1459.0,1511,-12.0,UA,1199,N17104,EWR,BOS,42.0,200,13,59,2013-10-02 17:00:00+00:00
2013,10,2,1800.0,1800,0.0,2053.0,2104,-11.0,B6,359,N623JB,JFK,BUR,329.0,2465,18,0,2013-10-02 22:00:00+00:00
2013,10,2,1931.0,1935,-4.0,2227.0,2242,-15.0,UA,208,N850UA,EWR,SEA,337.0,2402,19,35,2013-10-02 23:00:00+00:00
2013,10,2,2052.0,2059,-7.0,2325.0,2358,-33.0,UA,1416,N38446,EWR,MCO,135.0,937,20,59,2013-10-03 00:00:00+00:00
2013,10,3,512.0,517,-5.0,739.0,757,-18.0,UA,252,N594UA,EWR,IAH,186.0,1400,5,17,2013-10-03 09:00:00+00:00
2013,10,3,943.0,935,8.0,1109.0,1055,14.0,WN,3814,N405WN,LGA,MKE,105.0,738,9,35,2013-10-03 13:00:00+00:00
2013,10,3,1156.0,1200,-4.0,1345.0,1354,-9.0,US,1978,N566UW,JFK,CLT,85.0,541,12,0,2013-10-03 16:00:00+00:00
2013,10,3,1256.0,1249,7.0,1351.0,1352,-1.0,B6,1318,N183JB,JFK,BOS,33.0,187,12,49,2013-10-03 16:00:00+00:00
2013,10,3,1947.0,1947,0.0,2248.0,2250,-2.0,B6,201,N665JB,JFK,FLL,148.0,1069,19,47,2013-10-03 23:00:00+00:00
2013,10,3,1959.0,2000,-1.0,2312.0,2328,-16.0,UA,1651,N33266,EWR,SFO,350.0,2565,20,0,2013-10-04 00:00:00+00:00
2013,10,3,2006.0,2001,5.0,2236.0,2249,-13.0,B6,1083,N624JB,JFK,MCO,121.0,944,20,1,2013-10-04 00:00:00+00:00
2013,10,4,740.0,749,-9.0,1016.0,1043,-27.0,B6,1717,N565JB,LGA,TPA,131.0,1010,7,49,2013-10-04 11:00:00+00:00
2013,10,4,819.0,830,-11.0,950.0,1007,-17.0,9E,3521,N914XJ,JFK,ORD,117.0,740,8,30,2013-10-04 12:00:00+00:00
2013,10,4,845.0,850,-5.0,952.0,1006,-14.0,DL,2445,N315NB,JFK,BOS,33.0,187,8,50,2013-10-04 12:00:00+00:00
2013,10,4,859.0,850,9.0,1024.0,1028,-4.0,EV,5286,N713EV,LGA,BTV,43.0,258,8,50,2013-10-04 12:00:00+00:00
2013,10,4,913.0,931,-18.0,1205.0,1235,-30.0,B6,271,N665JB,LGA,FLL,142.0,1076,9,31,2013-10-04 13:00:00+00:00
2013,10,4,1058.0,1105,-7.0,1337.0,1357,-20.0,DL,695,N969DL,JFK,MCO,122.0,944,11,5,2013-10-04 15:00:00+00:00
2013,10,4,1128.0,1115,13.0,1429.0,1334,55.0,UA,1048,N77296,LGA,DEN,249.0,1620,11,15,2013-10-04 15:00:00+00:00
2013,10,4,1345.0,1335,10.0,1506.0,1500,6.0,WN,1,N955WN,LGA,MDW,112.0,725,13,35,2013-10-04 17:00:00+00:00
2013,10,4,1500.0,1505,-5.0,1642.0,1703,-21.0,EV,4572,N11548,EWR,GSP,84.0,594,15,5,2013-10-04 19:00:00+00:00
2013,10,4,1632.0,1605,27.0,1806.0,1755,11.0,AA,343,N543AA,LGA,ORD,112.0,733,16,5,2013-10-04 20:00:00+00:00
2013,10,4,1832.0,1835,-3.0,2111.0,2146,-35.0,DL,2391,N924DL,JFK,TPA,132.0,1005,18,35,2013-10-04 22:00:00+00:00
2013,10,4,1927.0,1935,-8.0,2125.0,2147,-22.0,9E,3470,N924XJ,JFK,CVG,88.0,589,19,35,2013-10-04 23:00:00+00:00
2013,10,4,2018.0,2022,-4.0,2213.0,2155,18.0,B6,105,N334JB,JFK,ORD,133.0,740,20,22,2013-10-05 00:00:00+00:00
2013,10,5,1132.0,1135,-3.0,1335.0,1339,-4.0,DL,2219,N996DL,LGA,MSP,145.0,1020,11,35,2013-10-05 15:00:00+00:00
2013,10,5,1214.0,1215,-1.0,1504.0,1510,-6.0,AA,1143,N3GKAA,LGA,DFW,191.0,1389,12,15,2013-10-05 16:00:00+00:00
2013,10,5,1358.0,1350,8.0,1623.0,1643,-20.0,B6,1783,N517JB,JFK,MCO,125.0,944,13,50,2013-10-05 17:00:00+00:00
2013,10,5,1718.0,1720,-2.0,2021.0,2030,-9.0,AA,291,N3BBAA,JFK,AUS,210.0,1521,17,20,2013-10-05 21:00:00+00:00
2013,10,5,2104.0,2050,14.0,2213.0,2211,2.0,9E,3336,N930XJ,JFK,BOS,41.0,187,20,50,2013-10-06 00:00:00+00:00
2013,10,5,2150.0,2157,-7.0,2257.0,2309,-12.0,UA,1066,N76529,EWR,BOS,44.0,200,21,57,2013-10-06 01:00:00+00:00
2013,10,6,704.0,700,4.0,925.0,942,-17.0,DL,1547,N909DL,LGA,ATL,108.0,762,7,0,2013-10-06 11:00:00+00:00
2013,10,6,944.0,910,34.0,1109.0,1022,47.0,EV,3806,N13550,EWR,DCA,43.0,199,9,10,2013-10-06 13:00:00+00:00
2013,10,6,959.0,959,0.0,1214.0,1207,7.0,US,2067,N110UW,LGA,CLT,84.0,544,9,59,2013-10-06 13:00:00+00:00
2013,10,6,1150.0,1155,-5.0,1439.0,1507,-28.0,UA,1212,N14228,EWR,SFO,328.0,2565,11,55,2013-10-06 15:00:00+00:00
2013,10,6,1309.0,1305,4.0,1550.0,1559,-9.0,UA,1641,N14118,EWR,MCO,130.0,937,13,5,2013-10-06 17:00:00+00:00
2013,10,6,1346.0,1330,16.0,1604.0,1553,11.0,DL,2043,N336NB,JFK,ATL,110.0,760,13,30,2013-10-06 17:00:00+00:00
2013,10,6,1400.0,1400,0.0,1619.0,1635,-16.0,DL,2247,N920DL,LGA,ATL,114.0,762,14,0,2013-10-06 18:00:00+00:00
2013,10,6,1658.0,1700,-2.0,1947.0,1940,7.0,DL,1499,N931DL,LGA,ATL,141.0,762,17,0,2013-10-06 21:00:00+00:00
2013,10,6,1826.0,1830,-4.0,2026.0,2041,-15.0,EV,5268,N605QX,LGA,CLT,85.0,544,18,30,2013-10-06 22:00:00+00:00
2013,10,6,2124.0,2137,-13.0,3.0,27,-24.0,B6,1371,N510JB,LGA,FLL,137.0,1076,21,37,2013-10-07 01:00:00+00:00
2013,10,7,630.0,630,0.0,811.0,808,3.0,EV,4424,N11191,EWR,RDU,75.0,416,6,30,2013-10-07 10:00:00+00:00
2013,10,7,1747.0,1700,47.0,2041.0,2000,41.0,AA,1171,N3BHAA,LGA,DFW,189.0,1389,17,0,2013-10-07 21:00:00+00:00
2013,10,7,1856.0,1900,-4.0,2055.0,2133,-38.0,DL,245,N375DA,JFK,PHX,281.0,2153,19,0,2013-10-07 23:00:00+00:00
2013,10,7,1913.0,1655,138.0,2040.0,1845,115.0,AA,2223,N4YSAA,LGA,STL,129.0,888,16,55,2013-10-07 20:00:00+00:00
2013,10,7,2124.0,1905,139.0,2351.0,2205,106.0,AA,1691,N4WNAA,EWR,DFW,182.0,1372,19,5,2013-10-07 23:00:00+00:00
2013,10,7,,2057,,,2236,,EV,5048,N730EV,LGA,RIC,,292,20,57,2013-10-08 00:00:00+00:00
2013,10,8,557.0,545,12.0,908.0,855,13.0,AA,2243,N5BTAA,JFK,MIA,166.0,1089,5,45,2013-10-08 09:00:00+00:00
2013,10,8,846.0,852,-6.0,1146.0,1208,-22.0,UA,434,N808UA,EWR,SNA,320.0,2434,8,52,2013-10-08 12:00:00+00:00
2013,10,8,1431.0,1445,-14.0,1536.0,1611,-35.0,9E,3983,N800AY,JFK,BWI,35.0,184,14,45,2013-10-08 18:00:00+00:00
2013,10,8,1638.0,1635,3.0,1946.0,1951,-5.0,B6,1801,N806JB,JFK,FLL,159.0,1069,16,35,2013-10-08 20:00:00+00:00
2013,10,8,1649.0,1655,-6.0,1833.0,1845,-12.0,AA,2223,N566AA,LGA,STL,117.0,888,16,55,2013-10-08 20:00:00+00:00
2013,10,9,654.0,700,-6.0,950.0,1015,-25.0,VX,399,N630VA,JFK,LAX,326.0,2475,7,0,2013-10-09 11:00:00+00:00
2013,10,9,655.0,700,-5.0,756.0,809,-13.0,US,2169,N763US,LGA,DCA,36.0,214,7,0,2013-10-09 11:00:00+00:00
2013,10,9,701.0,705,-4.0,953.0,955,-2.0,AA,1107,N3CPAA,LGA,DFW,186.0,1389,7,5,2013-10-09 11:00:00+00:00
2013,10,9,1336.0,1340,-4.0,1527.0,1540,-13.0,EV,4687,N11194,EWR,CVG,84.0,569,13,40,2013-10-09 17:00:00+00:00
2013,10,9,1641.0,1645,-4.0,1846.0,1920,-34.0,DL,884,N337NB,LGA,DEN,208.0,1620,16,45,2013-10-09 20:00:00+00:00
2013,10,9,1727.0,1730,-3.0,1840.0,1847,-7.0,B6,1516,N206JB,JFK,SYR,43.0,209,17,30,2013-10-09 21:00:00+00:00
2013,10,9,1758.0,1800,-2.0,2048.0,2103,-15.0,B6,263,N827JB,JFK,SEA,309.0,2422,18,0,2013-10-09 22:00:00+00:00
2013,10,9,1804.0,1712,52.0,2031.0,2002,29.0,UA,246,N807UA,EWR,DFW,175.0,1372,17,12,2013-10-09 21:00:00+00:00
2013,10,9,1957.0,2001,-4.0,2220.0,2248,-28.0,B6,65,N554JB,JFK,ABQ,236.0,1826,20,1,2013-10-10 00:00:00+00:00
2013,10,9,2053.0,2006,47.0,2205.0,2137,28.0,UA,695,N524UA,LGA,ORD,101.0,733,20,6,2013-10-10 00:00:00+00:00
2013,10,9,2214.0,2110,64.0,2343.0,2255,48.0,MQ,3603,N511MQ,LGA,DTW,69.0,502,21,10,2013-10-10 01:00:00+00:00
2013,10,10,609.0,615,-6.0,810.0,821,-11.0,EV,4471,N19554,EWR,CLT,88.0,529,6,15,2013-10-10 10:00:00+00:00
2013,10,10,824.0,805,19.0,1158.0,1139,19.0,9E,3489,N919XJ,LGA,RSW,158.0,1080,8,5,2013-10-10 12:00:00+00:00
2013,10,10,825.0,825,0.0,1021.0,1029,-8.0,US,1831,N173US,JFK,CLT,88.0,541,8,25,2013-10-10 12:00:00+00:00
2013,10,10,928.0,926,2.0,1232.0,1225,7.0,UA,497,N418UA,EWR,PBI,140.0,1023,9,26,2013-10-10 13:00:00+00:00
2013,10,10,1158.0,1115,43.0,1446.0,1334,72.0,UA,1010,N87507,LGA,DEN,237.0,1620,11,15,2013-10-10 15:00:00+00:00
2013,10,10,1442.0,1445,-3.0,1751.0,1758,-7.0,UA,841,N510UA,JFK,LAX,327.0,2475,14,45,2013-10-10 18:00:00+00:00
2013,10,10,1532.0,1521,11.0,1759.0,1807,-8.0,UA,598,N511UA,EWR,IAH,182.0,1400,15,21,2013-10-10 19:00:00+00:00
2013,10,10,2013.0,1850,83.0,2143.0,2025,78.0,MQ,3674,N534MQ,LGA,CLE,60.0,419,18,50,2013-10-10 22:00:00+00:00
2013,10,11,650.0,655,-5.0,849.0,840,9.0,MQ,3599,N502MQ,LGA,MSP,141.0,1020,6,55,2013-10-11 10:00:00+00:00
2013,10,11,834.0,840,-6.0,957.0,1023,-26.0,EV,4711,N10575,EWR,STL,115.0,872,8,40,2013-10-11 12:00:00+00:00
2013,10,11,1613.0,1505,68.0,1840.0,1802,38.0,DL,2181,N323NB,LGA,MCO,124.0,950,15,5,2013-10-11 19:00:00+00:00
2013,10,11,1759.0,1759,0.0,2029.0,2102,-33.0,UA,535,N518UA,JFK,LAX,311.0,2475,17,59,2013-10-11 21:00:00+00:00
2013,10,11,1858.0,1700,118.0,2009.0,1838,91.0,UA,1206,N76515,LGA,ORD,112.0,733,17,0,2013-10-11 21:00:00+00:00
2013,10,11,2047.0,2025,22.0,35.0,26,9.0,UA,1071,N72405,EWR,BQN,207.0,1585,20,25,2013-10-12 00:00:00+00:00
2013,10,11,2055.0,2100,-5.0,2236.0,2245,-9.0,MQ,3384,N0EGMQ,LGA,CLT,73.0,544,21,0,2013-10-12 01:00:00+00:00
2013,10,12,559.0,600,-1.0,713.0,716,-3.0,EV,5716,N835AS,JFK,IAD,46.0,228,6,0,2013-10-12 10:00:00+00:00
2013,10,12,904.0,900,4.0,1146.0,1158,-12.0,B6,795,N506JB,JFK,AUS,204.0,1521,9,0,2013-10-12 13:00:00+00:00
2013,10,12,912.0,815,57.0,1029.0,946,43.0,9E,3317,N930XJ,JFK,BUF,50.0,301,8,15,2013-10-12 12:00:00+00:00
2013,10,12,1616.0,1620,-4.0,1857.0,1940,-43.0,AA,1410,N3JVAA,LGA,MIA,138.0,1096,16,20,2013-10-12 20:00:00+00:00
2013,10,12,1924.0,1924,0.0,2202.0,2237,-35.0,UA,577,N493UA,EWR,MIA,136.0,1085,19,24,2013-10-12 23:00:00+00:00
2013,10,12,2125.0,2137,-12.0,2358.0,27,-29.0,B6,1371,N634JB,LGA,FLL,136.0,1076,21,37,2013-10-13 01:00:00+00:00
2013,10,13,831.0,830,1.0,1036.0,1055,-19.0,DL,1843,N372DA,JFK,ATL,100.0,760,8,30,2013-10-13 12:00:00+00:00
2013,10,13,849.0,854,-5.0,1209.0,1213,-4.0,B6,15,N646JB,JFK,SFO,359.0,2586,8,54,2013-10-13 12:00:00+00:00
2013,10,13,1156.0,1205,-9.0,1444.0,1511,-27.0,DL,1685,N348NW,LGA,MCO,122.0,950,12,5,2013-10-13 16:00:00+00:00
2013,10,13,1553.0,1555,-2.0,1759.0,1828,-29.0,DL,1705,N358NW,LGA,MSY,156.0,1183,15,55,2013-10-13 19:00:00+00:00
2013,10,13,1801.0,1729,32.0,2107.0,2031,36.0,UA,312,N413UA,EWR,SAN,322.0,2425,17,29,2013-10-13 21:00:00+00:00
2013,10,13,1801.0,1805,-4.0,1916.0,1950,-34.0,AA,353,N4XRAA,LGA,ORD,107.0,733,18,5,2013-10-13 22:00:00+00:00
2013,10,13,1828.0,1829,-1.0,2019.0,2033,-14.0,US,425,N521UW,JFK,CLT,82.0,541,18,29,2013-10-13 22:00:00+00:00
2013,10,13,1957.0,2001,-4.0,2310.0,2248,22.0,B6,65,N524JB,JFK,ABQ,262.0,1826,20,1,2013-10-14 00:00:00+00:00
2013,10,14,829.0,835,-6.0,944.0,1000,-16.0,MQ,3355,N532MQ,LGA,BNA,103.0,764,8,35,2013-10-14 12:00:00+00:00
2013,10,14,1255.0,1300,-5.0,1558.0,1605,-7.0,VX,165,N628VA,EWR,LAX,343.0,2454,13,0,2013-10-14 17:00:00+00:00
2013,10,14,1629.0,1636,-7.0,1757.0,1814,-17.0,EV,3813,N29917,EWR,GSO,70.0,445,16,36,2013-10-14 20:00:00+00:00
2013,10,14,1744.0,1740,4.0,2010.0,2027,-17.0,B6,327,N648JB,EWR,MCO,118.0,937,17,40,2013-10-14 21:00:00+00:00
2013,10,14,1758.0,1759,-1.0,2127.0,2102,25.0,UA,535,N518UA,JFK,LAX,351.0,2475,17,59,2013-10-14 21:00:00+00:00
2013,10,14,1812.0,1814,-2.0,2048.0,2143,-55.0,DL,83,N976DL,JFK,MIA,137.0,1089,18,14,2013-10-14 22:00:00+00:00
2013,10,14,2043.0,2035,8.0,2321.0,2340,-19.0,UA,374,N404UA,EWR,FLL,127.0,1065,20,35,2013-10-15 00:00:00+00:00
2013,10,14,2125.0,2127,-2.0,2227.0,2237,-10.0,EV,4372,N11539,EWR,DCA,37.0,199,21,27,2013-10-15 01:00:00+00:00
2013,10,15,553.0,600,-7.0,739.0,751,-12.0,DL,731,N358NW,LGA,DTW,78.0,502,6,0,2013-10-15 10:00:00+00:00
2013,10,15,611.0,615,-4.0,804.0,821,-17.0,EV,4471,N16541,EWR,CLT,86.0,529,6,15,2013-10-15 10:00:00+00:00
2013,10,15,658.0,700,-2.0,809.0,825,-16.0,WN,3845,N472WN,EWR,BNA,107.0,748,7,0,2013-10-15 11:00:00+00:00
2013,10,15,723.0,730,-7.0,1020.0,1055,-35.0,VX,183,N836VA,EWR,SFO,343.0,2565,7,30,2013-10-15 11:00:00+00:00
2013,10,15,942.0,947,-5.0,1131.0,1151,-20.0,EV,4714,N12921,EWR,CLT,80.0,529,9,47,2013-10-15 13:00:00+00:00
2013,10,15,955.0,959,-4.0,1224.0,1230,-6.0,B6,411,N592JB,JFK,LAS,301.0,2248,9,59,2013-10-15 13:00:00+00:00
2013,10,15,1455.0,1455,0.0,1748.0,1750,-2.0,MQ,3070,N516MQ,JFK,TPA,132.0,1005,14,55,2013-10-15 18:00:00+00:00
2013,10,15,1754.0,1800,-6.0,1915.0,1916,-1.0,B6,1407,N283JB,JFK,IAD,47.0,228,18,0,2013-10-15 22:00:00+00:00
2013,10,15,1803.0,1815,-12.0,1958.0,1954,4.0,EV,5287,N720EV,LGA,MSN,116.0,812,18,15,2013-10-15 22:00:00+00:00
2013,10,15,1926.0,1930,-4.0,2210.0,2240,-30.0,DL,2370,N344NB,LGA,PBI,126.0,1035,19,30,2013-10-15 23:00:00+00:00
2013,10,16,704.0,704,0.0,954.0,1024,-30.0,DL,1415,N3746H,JFK,SLC,255.0,1990,7,4,2013-10-16 11:00:00+00:00
2013,10,16,753.0,759,-6.0,907.0,906,1.0,EV,3827,N15572,EWR,MHT,40.0,209,7,59,2013-10-16 11:00:00+00:00
2013,10,16,1300.0,1215,45.0,1507.0,1405,62.0,MQ,3616,N523MQ,LGA,MSP,144.0,1020,12,15,2013-10-16 16:00:00+00:00
2013,10,16,1518.0,1520,-2.0,1748.0,1740,8.0,MQ,3532,N724MQ,LGA,XNA,178.0,1147,15,20,2013-10-16 19:00:00+00:00
2013,10,16,1724.0,1729,-5.0,1936.0,1937,-1.0,EV,3849,N26549,EWR,CVG,102.0,569,17,29,2013-10-16 21:00:00+00:00
2013,10,16,2000.0,1950,10.0,2237.0,2215,22.0,MQ,3662,N518MQ,LGA,ATL,111.0,762,19,50,2013-10-16 23:00:00+00:00
2013,10,17,931.0,925,6.0,1044.0,1033,11.0,B6,1634,N258JB,JFK,BTV,45.0,266,9,25,2013-10-17 13:00:00+00:00
2013,10,17,955.0,951,4.0,1216.0,1207,9.0,UA,406,N476UA,EWR,DEN,231.0,1605,9,51,2013-10-17 13:00:00+00:00
2013,10,17,1110.0,1119,-9.0,1326.0,1350,-24.0,EV,4679,N41104,EWR,JAX,116.0,820,11,19,2013-10-17 15:00:00+00:00
2013,10,17,1128.0,1135,-7.0,1322.0,1343,-21.0,DL,2219,N957DL,LGA,MSP,146.0,1020,11,35,2013-10-17 15:00:00+00:00
2013,10,17,1652.0,1655,-3.0,1942.0,2015,-33.0,VX,413,N626VA,JFK,LAX,329.0,2475,16,55,2013-10-17 20:00:00+00:00
2013,10,17,1725.0,1635,50.0,1902.0,1815,47.0,MQ,2949,N625MQ,JFK,BNA,132.0,765,16,35,2013-10-17 20:00:00+00:00
2013,10,17,1947.0,1910,37.0,2235.0,2210,25.0,AA,1193,N3KBAA,LGA,DFW,200.0,1389,19,10,2013-10-17 23:00:00+00:00
2013,10,17,2015.0,2015,0.0,2157.0,2155,2.0,MQ,3535,N520MQ,JFK,CMH,77.0,483,20,15,2013-10-18 00:00:00+00:00
2013,10,18,628.0,630,-2.0,925.0,922,3.0,UA,797,N510UA,JFK,LAX,332.0,2475,6,30,2013-10-18 10:00:00+00:00
2013,10,18,629.0,635,-6.0,826.0,833,-7.0,US,2023,N555AY,EWR,CLT,92.0,529,6,35,2013-10-18 10:00:00+00:00
2013,10,18,1139.0,1145,-6.0,1452.0,1455,-3.0,DL,1174,N335NB,LGA,PBI,156.0,1035,11,45,2013-10-18 15:00:00+00:00
2013,10,18,1213.0,1119,54.0,1435.0,1350,45.0,EV,4679,N13988,EWR,JAX,125.0,820,11,19,2013-10-18 15:00:00+00:00
2013,10,18,1253.0,1259,-6.0,1447.0,1512,-25.0,EV,5207,N748EV,LGA,CLT,92.0,544,12,59,2013-10-18 16:00:00+00:00
2013,10,18,1350.0,1355,-5.0,1609.0,1602,7.0,US,686,N677AW,EWR,PHX,300.0,2133,13,55,2013-10-18 17:00:00+00:00
2013,10,18,1459.0,1500,-1.0,1822.0,1829,-7.0,DL,161,N186DN,JFK,SEA,332.0,2422,15,0,2013-10-18 19:00:00+00:00
2013,10,18,2021.0,2030,-9.0,2149.0,2205,-16.0,WN,2520,N213WN,EWR,MDW,111.0,711,20,30,2013-10-19 00:00:00+00:00
2013,10,19,756.0,759,-3.0,1031.0,1030,1.0,DL,2047,N610DL,LGA,ATL,124.0,762,7,59,2013-10-19 11:00:00+00:00
2013,10,19,856.0,900,-4.0,1203.0,1208,-5.0,B6,5,N618JB,EWR,FLL,152.0,1065,9,0,2013-10-19 13:00:00+00:00
2013,10,19,955.0,959,-4.0,1118.0,1115,3.0,EV,5711,N834AS,JFK,IAD,53.0,228,9,59,2013-10-19 13:00:00+00:00
2013,10,19,1157.0,1200,-3.0,1336.0,1320,16.0,WN,2965,N763SW,LGA,MKE,111.0,738,12,0,2013-10-19 16:00:00+00:00
2013,10,19,1203.0,1206,-3.0,1423.0,1415,8.0,EV,4567,N13202,EWR,MCI,175.0,1092,12,6,2013-10-19 16:00:00+00:00
2013,10,19,1324.0,1330,-6.0,1558.0,1552,6.0,DL,2043,N369NB,JFK,ATL,122.0,760,13,30,2013-10-19 17:00:00+00:00
2013,10,19,1447.0,1450,-3.0,1700.0,1652,8.0,US,1958,N558UW,LGA,CLT,101.0,544,14,50,2013-10-19 18:00:00+00:00
2013,10,19,1821.0,1830,-9.0,1954.0,1950,4.0,MQ,3486,N8EGMQ,LGA,BNA,132.0,764,18,30,2013-10-19 22:00:00+00:00
2013,10,20,1156.0,1200,-4.0,1352.0,1354,-2.0,US,1978,N171US,JFK,CLT,92.0,541,12,0,2013-10-20 16:00:00+00:00
2013,10,20,1354.0,1355,-1.0,1547.0,1550,-3.0,MQ,3567,N527MQ,LGA,CLT,93.0,544,13,55,2013-10-20 17:00:00+00:00
2013,10,20,1422.0,1429,-7.0,1610.0,1623,-13.0,9E,3527,N601LR,LGA,RDU,79.0,431,14,29,2013-10-20 18:00:00+00:00
2013,10,20,1446.0,1450,-4.0,1822.0,1755,27.0,UA,799,N425UA,EWR,FLL,194.0,1065,14,50,2013-10-20 18:00:00+00:00
2013,10,20,1557.0,1600,-3.0,1844.0,1847,-3.0,B6,543,N794JB,EWR,PBI,149.0,1023,16,0,2013-10-20 20:00:00+00:00
2013,10,20,1833.0,1830,3.0,2138.0,2150,-12.0,DL,442,N522US,JFK,SEA,314.0,2422,18,30,2013-10-20 22:00:00+00:00
2013,10,20,2111.0,2110,1.0,2340.0,2356,-16.0,UA,866,N511UA,EWR,LAS,284.0,2227,21,10,2013-10-21 01:00:00+00:00
2013,10,21,830.0,836,-6.0,941.0,944,-3.0,B6,2280,N281JB,EWR,BOS,42.0,200,8,36,2013-10-21 12:00:00+00:00
2013,10,21,1128.0,1110,18.0,1424.0,1417,7.0,DL,1875,N315NB,LGA,TPA,152.0,1010,11,10,2013-10-21 15:00:00+00:00
2013,10,21,1342.0,1343,-1.0,1512.0,1514,-2.0,UA,643,N804UA,EWR,ORD,115.0,719,13,43,2013-10-21 17:00:00+00:00
2013,10,21,1607.0,1615,-8.0,1845.0,1845,0.0,MQ,3357,N527MQ,LGA,ATL,121.0,762,16,15,2013-10-21 20:00:00+00:00
2013,10,21,1804.0,1810,-6.0,1939.0,1955,-16.0,MQ,3526,N537MQ,LGA,CMH,77.0,479,18,10,2013-10-21 22:00:00+00:00
2013,10,21,1933.0,1925,8.0,2316.0,2247,29.0,DL,2307,N363NW,JFK,SAT,244.0,1587,19,25,2013-10-21 23:00:00+00:00
2013,10,21,2000.0,2000,0.0,2102.0,2114,-12.0,US,2162,N945UW,LGA,BOS,36.0,184,20,0,2013-10-22 00:00:00+00:00
2013,10,22,551.0,600,-9.0,832.0,829,3.0,EV,4137,N13914,EWR,ATL,131.0,746,6,0,2013-10-22 10:00:00+00:00
2013,10,22,652.0,700,-8.0,752.0,809,-17.0,US,2169,N753US,LGA,DCA,42.0,214,7,0,2013-10-22 11:00:00+00:00
2013,10,22,725.0,730,-5.0,903.0,929,-26.0,DL,831,N345NB,LGA,DTW,82.0,502,7,30,2013-10-22 11:00:00+00:00
2013,10,22,829.0,830,-1.0,1056.0,1055,1.0,DL,1843,N3735D,JFK,ATL,120.0,760,8,30,2013-10-22 12:00:00+00:00
2013,10,22,840.0,832,8.0,945.0,1000,-15.0,9E,3492,N935XJ,JFK,DCA,45.0,213,8,32,2013-10-22 12:00:00+00:00
2013,10,22,944.0,930,14.0,1048.0,1038,10.0,B6,1634,N190JB,JFK,BTV,43.0,266,9,30,2013-10-22 13:00:00+00:00
2013,10,22,1103.0,1110,-7.0,1426.0,1431,-5.0,9E,3493,N931XJ,LGA,SRQ,163.0,1047,11,10,2013-10-22 15:00:00+00:00
2013,10,22,1118.0,1110,8.0,1428.0,1417,11.0,DL,1875,N301NB,LGA,TPA,161.0,1010,11,10,2013-10-22 15:00:00+00:00
2013,10,22,1151.0,1156,-5.0,1439.0,1438,1.0,UA,222,N571UA,EWR,IAH,212.0,1400,11,56,2013-10-22 15:00:00+00:00
2013,10,22,1204.0,1200,4.0,1452.0,1455,-3.0,AA,3,N323AA,JFK,LAX,327.0,2475,12,0,2013-10-22 16:00:00+00:00
2013,10,22,1300.0,1300,0.0,1418.0,1430,-12.0,UA,1734,N34137,EWR,ORD,116.0,719,13,0,2013-10-22 17:00:00+00:00
